1	1	1.0
1	2	1.0
1	3	1.0
1	4	1.0
1	5	1.0
1	6	0.2
1	7	1.0
1	8	1.0
1	9	0
1	10	0
1	11	0.8
1	12	0.4
1	13	0.2
1	14	0.4
1	15	0.8
1	16	0.8
1	17	1.0
1	18	0.6
1	19	1.0
1	20	1.0
1	21	0.6
1	22	0
1	23	0
1	24	1.0
1	25	0.2
1	26	1.0
1	27	1.0
1	28	0.6
1	29	1.0
1	30	0.8
1	31	0.4
1	32	0.8
1	33	0.8
1	34	1.0
1	35	0.6
1	36	1.0
1	37	1.0
1	38	0.2
1	39	1.0
1	40	0.8
1	41	0.8
1	42	1.0
1	43	0
1	44	1.0
1	45	1.0
1	46	0.4
1	47	0.6
1	48	0.6
1	49	0.2
1	50	1.0
1	51	1.0
1	52	1.0
1	53	1.0
1	54	1.0
1	55	0.2
1	56	0.2
1	57	0.4
1	58	0
1	59	1.0
1	60	0
1	61	0.2
1	62	1.0
1	63	1.0
1	64	0.8
1	65	0.8
1	66	0.4
1	67	0.8
1	68	1.0
1	69	1.0
1	70	0.8
1	71	0.8
1	72	1.0
2	1	1.0
2	2	1.0
2	3	1.0
2	4	1.0
2	5	1.0
2	6	0.2
2	7	1.0
2	8	1.0
2	9	0
2	10	0
2	11	0.8
2	12	0.4
2	13	0.2
2	14	0.4
2	15	0.8
2	16	0.8
2	17	1.0
2	18	0.6
2	19	1.0
2	20	1.0
2	21	0.6
2	22	0
2	23	0
2	24	1.0
2	25	0.2
2	26	1.0
2	27	1.0
2	28	0.6
2	29	1.0
2	30	0.8
2	31	0.4
2	32	0.8
2	33	0.8
2	34	1.0
2	35	0.6
2	36	1.0
2	37	1.0
2	38	0.2
2	39	1.0
2	40	0.8
2	41	0.8
2	42	1.0
2	43	0
2	44	1.0
2	45	1.0
2	46	0.4
2	47	0.6
2	48	0.6
2	49	0.2
2	50	1.0
2	51	1.0
2	52	1.0
2	53	1.0
2	54	1.0
2	55	0.2
2	56	0.2
2	57	0.4
2	58	0
2	59	1.0
2	60	0
2	61	0.2
2	62	1.0
2	63	1.0
2	64	0.8
2	65	0.8
2	66	0.4
2	67	0.8
2	68	1.0
2	69	1.0
2	70	0.8
2	71	0.8
2	72	1.0
3	1	1.0
3	2	1.0
3	3	1.0
3	4	1.0
3	5	1.0
3	6	0.2
3	7	1.0
3	8	1.0
3	9	0
3	10	0
3	11	0.8
3	12	0.4
3	13	0.2
3	14	0.4
3	15	0.8
3	16	0.8
3	17	1.0
3	18	0.6
3	19	1.0
3	20	1.0
3	21	0.6
3	22	0
3	23	0
3	24	1.0
3	25	0.2
3	26	1.0
3	27	1.0
3	28	0.6
3	29	1.0
3	30	0.8
3	31	0.4
3	32	0.8
3	33	0.8
3	34	1.0
3	35	0.6
3	36	1.0
3	37	1.0
3	38	0.2
3	39	1.0
3	40	0.8
3	41	0.8
3	42	1.0
3	43	0
3	44	1.0
3	45	1.0
3	46	0.4
3	47	0.6
3	48	0.6
3	49	0.2
3	50	1.0
3	51	1.0
3	52	1.0
3	53	1.0
3	54	1.0
3	55	0.2
3	56	0.2
3	57	0.4
3	58	0
3	59	1.0
3	60	0
3	61	0.2
3	62	1.0
3	63	1.0
3	64	0.8
3	65	0.8
3	66	0.4
3	67	0.8
3	68	1.0
3	69	1.0
3	70	0.8
3	71	0.8
3	72	1.0
4	1	1.0
4	2	1.0
4	3	1.0
4	4	1.0
4	5	1.0
4	6	0.2
4	7	1.0
4	8	1.0
4	9	0
4	10	0
4	11	0.8
4	12	0.4
4	13	0.2
4	14	0.4
4	15	0.8
4	16	0.8
4	17	1.0
4	18	0.6
4	19	1.0
4	20	1.0
4	21	0.6
4	22	0
4	23	0
4	24	1.0
4	25	0.2
4	26	1.0
4	27	1.0
4	28	0.6
4	29	1.0
4	30	0.8
4	31	0.4
4	32	0.8
4	33	0.8
4	34	1.0
4	35	0.6
4	36	1.0
4	37	1.0
4	38	0.2
4	39	1.0
4	40	0.8
4	41	0.8
4	42	1.0
4	43	0
4	44	1.0
4	45	1.0
4	46	0.4
4	47	0.6
4	48	0.6
4	49	0.2
4	50	1.0
4	51	1.0
4	52	1.0
4	53	1.0
4	54	1.0
4	55	0.2
4	56	0.2
4	57	0.4
4	58	0
4	59	1.0
4	60	0
4	61	0.2
4	62	1.0
4	63	1.0
4	64	0.8
4	65	0.8
4	66	0.4
4	67	0.8
4	68	1.0
4	69	1.0
4	70	0.8
4	71	0.8
4	72	1.0
5	1	1.0
5	2	1.0
5	3	1.0
5	4	1.0
5	5	1.0
5	6	0.2
5	7	1.0
5	8	1.0
5	9	0
5	10	0
5	11	0.8
5	12	0.4
5	13	0.2
5	14	0.4
5	15	0.8
5	16	0.8
5	17	1.0
5	18	0.6
5	19	1.0
5	20	1.0
5	21	0.6
5	22	0
5	23	0
5	24	1.0
5	25	0.2
5	26	1.0
5	27	1.0
5	28	0.6
5	29	1.0
5	30	0.8
5	31	0.4
5	32	0.8
5	33	0.8
5	34	1.0
5	35	0.6
5	36	1.0
5	37	1.0
5	38	0.2
5	39	1.0
5	40	0.8
5	41	0.8
5	42	1.0
5	43	0
5	44	1.0
5	45	1.0
5	46	0.4
5	47	0.6
5	48	0.6
5	49	0.2
5	50	1.0
5	51	1.0
5	52	1.0
5	53	1.0
5	54	1.0
5	55	0.2
5	56	0.2
5	57	0.4
5	58	0
5	59	1.0
5	60	0
5	61	0.2
5	62	1.0
5	63	1.0
5	64	0.8
5	65	0.8
5	66	0.4
5	67	0.8
5	68	1.0
5	69	1.0
5	70	0.8
5	71	0.8
5	72	1.0
6	1	0.2
6	2	0.2
6	3	0.2
6	4	0.2
6	5	0.2
6	6	1.0
6	7	0.2
6	8	0.2
6	9	0
6	10	0.8
6	11	0
6	12	0
6	13	1.0
6	14	0
6	15	0
6	16	0
6	17	0.2
6	18	0
6	19	0.2
6	20	0.2
6	21	0
6	22	0.4
6	23	0
6	24	0.2
6	25	1.0
6	26	0.2
6	27	0.2
6	28	0
6	29	0.2
6	30	0.4
6	31	0
6	32	0
6	33	0
6	34	0.2
6	35	0.6
6	36	0.2
6	37	0.2
6	38	1.0
6	39	0.2
6	40	0.4
6	41	0.4
6	42	0.2
6	43	0.8
6	44	0.2
6	45	0.2
6	46	0
6	47	0
6	48	0.6
6	49	1.0
6	50	0.2
6	51	0.2
6	52	0.2
6	53	0.2
6	54	0.2
6	55	1.0
6	56	0
6	57	0
6	58	0.8
6	59	0.2
6	60	0
6	61	1.0
6	62	0.2
6	63	0.2
6	64	0
6	65	0
6	66	0
6	67	0.4
6	68	0.2
6	69	0.2
6	70	0
6	71	0.4
6	72	0.2
7	1	1.0
7	2	1.0
7	3	1.0
7	4	1.0
7	5	1.0
7	6	0.2
7	7	1.0
7	8	1.0
7	9	0
7	10	0
7	11	0.8
7	12	0.4
7	13	0.2
7	14	0.4
7	15	0.8
7	16	0.8
7	17	1.0
7	18	0.6
7	19	1.0
7	20	1.0
7	21	0.6
7	22	0
7	23	0
7	24	1.0
7	25	0.2
7	26	1.0
7	27	1.0
7	28	0.6
7	29	1.0
7	30	0.8
7	31	0.4
7	32	0.8
7	33	0.8
7	34	1.0
7	35	0.6
7	36	1.0
7	37	1.0
7	38	0.2
7	39	1.0
7	40	0.8
7	41	0.8
7	42	1.0
7	43	0
7	44	1.0
7	45	1.0
7	46	0.4
7	47	0.6
7	48	0.6
7	49	0.2
7	50	1.0
7	51	1.0
7	52	1.0
7	53	1.0
7	54	1.0
7	55	0.2
7	56	0.2
7	57	0.4
7	58	0
7	59	1.0
7	60	0
7	61	0.2
7	62	1.0
7	63	1.0
7	64	0.8
7	65	0.8
7	66	0.4
7	67	0.8
7	68	1.0
7	69	1.0
7	70	0.8
7	71	0.8
7	72	1.0
8	1	1.0
8	2	1.0
8	3	1.0
8	4	1.0
8	5	1.0
8	6	0.2
8	7	1.0
8	8	1.0
8	9	0
8	10	0
8	11	0.8
8	12	0.4
8	13	0.2
8	14	0.4
8	15	0.8
8	16	0.8
8	17	1.0
8	18	0.6
8	19	1.0
8	20	1.0
8	21	0.6
8	22	0
8	23	0
8	24	1.0
8	25	0.2
8	26	1.0
8	27	1.0
8	28	0.6
8	29	1.0
8	30	0.8
8	31	0.4
8	32	0.8
8	33	0.8
8	34	1.0
8	35	0.6
8	36	1.0
8	37	1.0
8	38	0.2
